ccode_pew,satis,age,age2,iso2c,CountryName,year,inc,exp
18,7,25,625,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,36,1296,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,3,51,2601,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,22,484,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,22,484,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,3,33,1089,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,26,676,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,33,1089,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,32,1024,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,28,784,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,1,36,1296,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,30,900,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,2,37,1369,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,48,2304,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,3,30,900,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,26,676,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,45,2025,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,27,729,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,3,30,900,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,47,2209,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,32,1024,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,29,841,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,57,3249,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,61,3721,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,23,529,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,36,1296,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,34,1156,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,45,2025,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,36,1296,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,3,29,841,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,52,2704,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,51,2601,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,3,37,1369,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,34,1156,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,21,441,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,49,2401,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,22,484,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,45,2025,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,43,1849,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,43,1849,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,9,42,1764,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,64,4096,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,23,529,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,33,1089,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,28,784,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,37,1369,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,52,2704,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,35,1225,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,28,784,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,9,42,1764,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,49,2401,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,40,1600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,22,484,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,30,900,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,42,1764,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,50,2500,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,52,2704,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,29,841,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,37,1369,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,62,3844,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,60,3600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,25,625,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,40,1600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,45,2025,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,26,676,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,38,1444,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,31,961,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,47,2209,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,30,900,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,40,1600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,29,841,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,30,900,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,35,1225,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,61,3721,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,40,1600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,48,2304,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,46,2116,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,59,3481,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,46,2116,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,29,841,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,46,2116,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,28,784,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,40,1600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,9,39,1521,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,23,529,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,31,961,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,58,3364,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,53,2809,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,43,1849,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,9,44,1936,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,23,529,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,42,1764,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,31,961,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,30,900,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,37,1369,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,38,1444,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,25,625,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,32,1024,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,23,529,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,26,676,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,50,2500,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,29,841,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,10,31,961,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,30,900,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,25,625,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,30,900,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,46,2116,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,24,576,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,55,3025,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,27,729,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,39,1521,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,60,3600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,50,2500,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,27,729,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,42,1764,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,31,961,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,39,1521,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,34,1156,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,35,1225,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,38,1444,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,30,900,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,31,961,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,26,676,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,42,1764,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,40,1600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,38,1444,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,38,1444,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,23,529,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,59,3481,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,9,27,729,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,32,1024,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,60,3600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,23,529,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,30,900,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,42,1764,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,42,1764,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,26,676,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,30,900,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,27,729,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,23,529,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,38,1444,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,28,784,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,29,841,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,51,2601,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,22,484,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,53,2809,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,26,676,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,32,1024,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,22,484,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,26,676,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,32,1024,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,27,729,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,29,841,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,38,1444,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,3,29,841,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,31,961,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,26,676,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,37,1369,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,28,784,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,32,1024,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,33,1089,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,43,1849,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,3,29,841,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,31,961,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,3,45,2025,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,50,2500,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,38,1444,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,3,24,576,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,34,1156,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,45,2025,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,42,1764,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,56,3136,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,39,1521,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,66,4356,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,2,27,729,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,10,42,1764,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,27,729,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,10,49,2401,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,38,1444,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,34,1156,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,33,1089,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,37,1369,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,37,1369,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,32,1024,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,40,1600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,47,2209,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,37,1369,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,44,1936,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,39,1521,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,60,3600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,37,1369,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,3,25,625,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,2,21,441,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,34,1156,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,3,21,441,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,2,29,841,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,27,729,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,52,2704,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,28,784,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,52,2704,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,1,55,3025,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,3,45,2025,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,31,961,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,43,1849,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,3,32,1024,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,37,1369,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,1,67,4489,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,67,4489,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,42,1764,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,33,1089,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,3,64,4096,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,3,40,1600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,39,1521,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,30,900,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,37,1369,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,48,2304,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,22,484,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,2,63,3969,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,30,900,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,25,625,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,9,37,1369,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,3,38,1444,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,27,729,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,62,3844,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,27,729,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,28,784,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,24,576,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,25,625,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,36,1296,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,3,22,484,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,28,784,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,2,45,2025,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,40,1600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,40,1600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,31,961,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,32,1024,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,33,1089,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,3,35,1225,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,41,1681,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,3,40,1600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,24,576,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,39,1521,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,34,1156,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,37,1369,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,40,1600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,29,841,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,32,1024,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,29,841,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,29,841,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,2,38,1444,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,34,1156,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,40,1600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,39,1521,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,55,3025,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,65,4225,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,3,51,2601,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,31,961,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,34,1156,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,25,625,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,30,900,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,35,1225,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,46,2116,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,28,784,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,51,2601,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,44,1936,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,29,841,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,53,2809,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,31,961,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,49,2401,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,38,1444,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,25,625,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,30,900,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,45,2025,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,33,1089,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,49,2401,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,23,529,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,33,1089,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,52,2704,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,25,625,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,29,841,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,44,1936,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,35,1225,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,43,1849,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,22,484,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,38,1444,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,57,3249,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,49,2401,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,26,676,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,37,1369,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,30,900,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,29,841,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,40,1600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,23,529,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,31,961,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,23,529,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,35,1225,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,49,2401,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,32,1024,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,30,900,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,35,1225,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,31,961,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,44,1936,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,65,4225,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,65,4225,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,53,2809,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,50,2500,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,40,1600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,34,1156,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,36,1296,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,58,3364,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,39,1521,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,35,1225,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,27,729,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,28,784,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,23,529,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,60,3600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,35,1225,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,51,2601,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,55,3025,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,29,841,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,38,1444,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,1,60,3600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,52,2704,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,41,1681,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,42,1764,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,21,441,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,32,1024,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,35,1225,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,43,1849,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,69,4761,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,33,1089,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,60,3600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,64,4096,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,21,441,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,48,2304,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,36,1296,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,50,2500,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,48,2304,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,42,1764,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,40,1600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,40,1600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,59,3481,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,31,961,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,35,1225,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,32,1024,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,40,1600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,26,676,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,30,900,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,52,2704,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,34,1156,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,30,900,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,36,1296,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,28,784,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,39,1521,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,27,729,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,35,1225,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,33,1089,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,61,3721,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,35,1225,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,27,729,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,31,961,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,36,1296,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,59,3481,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,25,625,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,42,1764,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,61,3721,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,35,1225,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,27,729,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,42,1764,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,62,3844,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,27,729,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,54,2916,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,35,1225,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,60,3600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,29,841,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,26,676,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,49,2401,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,4,52,2704,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,25,625,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,42,1764,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,28,784,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,32,1024,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,45,2025,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,24,576,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,9,40,1600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,8,41,1681,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,60,3600,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,7,29,841,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,30,900,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,6,36,1296,ID,Indonesia,2002,957.780642936912,6.81626629268959
18,5,43,1849,ID,Indonesia,2002,957.780642936912,6.81626629268959
